id,date,user,pc,activity
EVT-0001567,01/05/2023 06:17:52,U0045,PC-0116,Logon
EVT-0001568,01/05/2023 07:24:48,U0045,PC-0116,Logoff
EVT-0001569,01/05/2023 08:25:15,U0047,PC-0150,Logon
EVT-0001570,01/05/2023 15:07:50,U0047,PC-0150,Logoff
EVT-0001571,01/05/2023 11:19:29,U0048,PC-0059,Logon
EVT-0001572,01/05/2023 15:56:36,U0048,PC-0059,Logoff
EVT-0001573,01/05/2023 06:12:10,U0049,PC-0148,Logon
EVT-0001574,01/05/2023 12:14:52,U0049,PC-0148,Logoff
EVT-0001575,01/05/2023 11:17:42,U0049,PC-0148,Logon
EVT-0001576,01/05/2023 15:56:16,U0049,PC-0148,Logoff
EVT-0001577,01/05/2023 10:01:03,U0050,PC-0021,Logon
EVT-0001578,01/05/2023 13:29:49,U0050,PC-0021,Logoff
EVT-0001579,01/05/2023 08:04:57,U0051,PC-0090,Logon
EVT-0001580,01/05/2023 13:37:51,U0051,PC-0090,Logoff
EVT-0001581,01/05/2023 07:25:53,U0052,PC-0083,Logon
EVT-0001582,01/05/2023 07:55:53,U0052,PC-0083,Logoff
EVT-0001583,01/05/2023 08:47:32,U0052,PC-0083,Logon
EVT-0001584,01/05/2023 13:32:42,U0052,PC-0083,Logoff
EVT-0001585,01/05/2023 07:38:07,U0054,PC-0148,Logon
EVT-0001586,01/05/2023 11:39:16,U0054,PC-0148,Logoff
EVT-0001587,01/05/2023 07:47:24,U0054,PC-0148,Logon
EVT-0001588,01/05/2023 15:16:25,U0054,PC-0148,Logoff
EVT-0001589,01/05/2023 09:06:11,U0057,PC-0283,Logon
EVT-0001590,01/05/2023 12:33:00,U0057,PC-0283,Logoff
EVT-0001591,01/05/2023 07:37:03,U0058,PC-0078,Logon
EVT-0001592,01/05/2023 12:11:10,U0058,PC-0078,Logoff
EVT-0001593,01/05/2023 06:20:34,U0058,PC-0078,Logon
EVT-0001594,01/05/2023 13:47:45,U0058,PC-0078,Logoff
EVT-0001595,01/05/2023 11:59:09,U0059,PC-0074,Logon
EVT-0001596,01/05/2023 15:02:45,U0059,PC-0074,Logoff
EVT-0001597,01/05/2023 08:57:38,U0060,PC-0028,Logon
EVT-0001598,01/05/2023 12:35:18,U0060,PC-0028,Logoff
EVT-0001599,01/05/2023 07:15:16,U0060,PC-0163,Logon
EVT-0001600,01/05/2023 07:58:10,U0060,PC-0163,Logoff
EVT-0001601,01/05/2023 07:57:51,U0061,PC-0086,Logon
EVT-0001602,01/05/2023 09:35:02,U0061,PC-0086,Logoff
EVT-0001603,01/05/2023 07:28:24,U0061,PC-0202,Logon
EVT-0001604,01/05/2023 11:09:13,U0061,PC-0202,Logoff
EVT-0001605,01/05/2023 07:48:15,U0062,PC-0211,Logon
EVT-0001606,01/05/2023 16:15:36,U0062,PC-0211,Logoff
EVT-0001607,01/05/2023 09:28:40,U0062,PC-0211,Logon
EVT-0001608,01/05/2023 12:33:51,U0062,PC-0211,Logoff
EVT-0001609,01/05/2023 08:05:52,U0063,PC-0236,Logon
EVT-0001610,01/05/2023 10:32:44,U0063,PC-0236,Logoff
EVT-0001611,01/05/2023 06:59:53,U0063,PC-0236,Logon
EVT-0001612,01/05/2023 11:10:06,U0063,PC-0236,Logoff
EVT-0001613,01/05/2023 10:52:10,U0064,PC-0102,Logon
EVT-0001614,01/05/2023 12:16:42,U0064,PC-0102,Logoff
EVT-0001615,01/05/2023 07:38:46,U0064,PC-0102,Logon
EVT-0001616,01/05/2023 11:34:19,U0064,PC-0102,Logoff
EVT-0001617,01/05/2023 08:03:41,U0065,PC-0290,Logon
EVT-0001618,01/05/2023 12:11:51,U0065,PC-0290,Logoff
EVT-0001619,01/05/2023 06:08:00,U0065,PC-0290,Logon
EVT-0001620,01/05/2023 07:33:04,U0065,PC-0290,Logoff
EVT-0001621,01/05/2023 08:10:15,U0066,PC-0071,Logon
EVT-0001622,01/05/2023 12:56:01,U0066,PC-0071,Logoff
EVT-0001623,01/05/2023 11:48:08,U0066,PC-0071,Logon
EVT-0001624,01/05/2023 15:05:17,U0066,PC-0071,Logoff
EVT-0001625,01/05/2023 08:30:55,U0067,PC-0277,Logon
EVT-0001626,01/05/2023 10:49:24,U0067,PC-0277,Logoff
EVT-0001627,01/05/2023 08:52:20,U0067,PC-0277,Logon
EVT-0001628,01/05/2023 15:54:56,U0067,PC-0277,Logoff
EVT-0001629,01/05/2023 09:25:56,U0068,PC-0039,Logon
EVT-0001630,01/05/2023 14:24:02,U0068,PC-0039,Logoff
EVT-0001631,01/05/2023 08:35:41,U0069,PC-0135,Logon
EVT-0001632,01/05/2023 12:39:02,U0069,PC-0135,Logoff
EVT-0001633,01/05/2023 11:12:16,U0072,PC-0186,Logon
EVT-0001634,01/05/2023 12:13:02,U0072,PC-0186,Logoff
EVT-0001635,01/05/2023 10:38:16,U0073,PC-0011,Logon
EVT-0001636,01/05/2023 15:29:29,U0073,PC-0011,Logoff
EVT-0001637,01/05/2023 09:00:45,U0074,PC-0076,Logon
EVT-0001638,01/05/2023 15:16:54,U0074,PC-0076,Logoff
EVT-0001639,01/05/2023 09:52:43,U0074,PC-0076,Logon
EVT-0001640,01/05/2023 10:22:43,U0074,PC-0076,Logoff
EVT-0001641,01/05/2023 08:55:52,U0076,PC-0244,Logon
EVT-0001642,01/05/2023 11:39:52,U0076,PC-0244,Logoff
EVT-0001643,01/05/2023 08:27:54,U0078,PC-0281,Logon
EVT-0001644,01/05/2023 10:30:11,U0078,PC-0281,Logoff
EVT-0001645,01/05/2023 09:46:43,U0078,PC-0281,Logon
EVT-0001646,01/05/2023 17:25:12,U0078,PC-0281,Logoff
EVT-0001647,01/05/2023 07:18:16,U0079,PC-0111,Logon
EVT-0001648,01/05/2023 11:54:54,U0079,PC-0111,Logoff
EVT-0001649,01/05/2023 09:43:41,U0080,PC-0079,Logon
EVT-0001650,01/05/2023 12:40:17,U0080,PC-0079,Logoff
EVT-0001651,01/05/2023 09:20:44,U0080,PC-0079,Logon
EVT-0001652,01/05/2023 13:24:53,U0080,PC-0079,Logoff
EVT-0001653,01/05/2023 07:47:38,U0081,PC-0063,Logon
EVT-0001654,01/05/2023 08:44:12,U0081,PC-0063,Logoff
EVT-0001655,01/05/2023 08:59:15,U0082,PC-0056,Logon
EVT-0001656,01/05/2023 12:45:29,U0082,PC-0056,Logoff
EVT-0001657,01/05/2023 12:51:38,U0084,PC-0272,Logon
EVT-0001658,01/05/2023 16:45:48,U0084,PC-0272,Logoff
EVT-0001659,01/05/2023 08:32:39,U0084,PC-0272,Logon
EVT-0001660,01/05/2023 12:21:04,U0084,PC-0272,Logoff
EVT-0001661,01/05/2023 08:57:35,U0086,PC-0092,Logon
EVT-0001662,01/05/2023 12:01:19,U0086,PC-0092,Logoff
EVT-0001663,01/05/2023 08:59:21,U0086,PC-0250,Logon
EVT-0001664,01/05/2023 15:21:06,U0086,PC-0250,Logoff
EVT-0001665,01/05/2023 10:27:09,U0087,PC-0004,Logon
EVT-0001666,01/05/2023 16:08:00,U0087,PC-0004,Logoff
EVT-0001667,01/05/2023 09:55:53,U0088,PC-0010,Logon
EVT-0001668,01/05/2023 14:13:04,U0088,PC-0010,Logoff
EVT-0001669,01/05/2023 07:57:56,U0088,PC-0010,Logon
EVT-0001670,01/05/2023 13:35:40,U0088,PC-0010,Logoff
EVT-0001671,01/05/2023 06:10:20,U0089,PC-0236,Logon
EVT-0001672,01/05/2023 09:56:40,U0089,PC-0236,Logoff
EVT-0001673,01/05/2023 06:35:54,U0089,PC-0236,Logon
EVT-0001674,01/05/2023 10:51:59,U0089,PC-0236,Logoff
EVT-0001675,01/05/2023 09:14:11,U0090,PC-0134,Logon
EVT-0001676,01/05/2023 13:36:31,U0090,PC-0134,Logoff
EVT-0001677,01/05/2023 09:07:57,U0090,PC-0174,Logon
EVT-0001678,01/05/2023 15:03:13,U0090,PC-0174,Logoff
EVT-0001679,01/05/2023 06:35:31,U0092,PC-0091,Logon
EVT-0001680,01/05/2023 12:44:44,U0092,PC-0091,Logoff
EVT-0001681,01/05/2023 10:07:22,U0093,PC-0146,Logon
EVT-0001682,01/05/2023 10:48:45,U0093,PC-0146,Logoff
EVT-0001683,01/05/2023 09:52:17,U0094,PC-0260,Logon
EVT-0001684,01/05/2023 11:00:16,U0094,PC-0260,Logoff
EVT-0001685,01/05/2023 06:33:49,U0095,PC-0176,Logon
EVT-0001686,01/05/2023 07:53:17,U0095,PC-0176,Logoff
EVT-0001687,01/05/2023 09:31:43,U0096,PC-0169,Logon
EVT-0001688,01/05/2023 12:48:27,U0096,PC-0169,Logoff
EVT-0001689,01/05/2023 10:43:07,U0096,PC-0174,Logon
EVT-0001690,01/05/2023 15:12:35,U0096,PC-0174,Logoff
EVT-0001691,01/05/2023 08:05:29,U0098,PC-0066,Logon
EVT-0001692,01/05/2023 11:06:14,U0098,PC-0066,Logoff
EVT-0001693,01/05/2023 06:38:42,U0099,PC-0023,Logon
EVT-0001694,01/05/2023 12:03:50,U0099,PC-0023,Logoff
EVT-0001695,01/05/2023 06:20:46,U0099,PC-0249,Logon
EVT-0001696,01/05/2023 06:50:46,U0099,PC-0249,Logoff
EVT-0001697,01/05/2023 08:41:18,U0100,PC-0020,Logon
EVT-0001698,01/05/2023 13:18:06,U0100,PC-0020,Logoff
EVT-0001699,01/05/2023 08:38:24,U0102,PC-0131,Logon
EVT-0001700,01/05/2023 10:07:27,U0102,PC-0131,Logoff
EVT-0001701,01/05/2023 08:25:05,U0103,PC-0107,Logon
EVT-0001702,01/05/2023 15:50:41,U0103,PC-0107,Logoff
EVT-0001703,01/05/2023 07:41:48,U0106,PC-0111,Logon
EVT-0001704,01/05/2023 13:00:17,U0106,PC-0111,Logoff
EVT-0001705,01/05/2023 09:27:47,U0107,PC-0033,Logon
EVT-0001706,01/05/2023 15:03:36,U0107,PC-0033,Logoff
EVT-0001707,01/05/2023 10:22:42,U0108,PC-0189,Logon
EVT-0001708,01/05/2023 12:49:52,U0108,PC-0189,Logoff
EVT-0001709,01/05/2023 06:56:24,U0108,PC-0096,Logon
EVT-0001710,01/05/2023 10:45:20,U0108,PC-0096,Logoff
EVT-0001711,01/05/2023 09:23:39,U0109,PC-0009,Logon
EVT-0001712,01/05/2023 14:31:10,U0109,PC-0009,Logoff
EVT-0001713,01/05/2023 08:32:21,U0109,PC-0009,Logon
EVT-0001714,01/05/2023 11:53:33,U0109,PC-0009,Logoff
EVT-0001715,01/05/2023 07:59:31,U0110,PC-0090,Logon
EVT-0001716,01/05/2023 09:27:40,U0110,PC-0090,Logoff
EVT-0001717,01/05/2023 08:58:51,U0111,PC-0204,Logon
EVT-0001718,01/05/2023 15:03:21,U0111,PC-0204,Logoff
EVT-0001719,01/05/2023 10:19:53,U0112,PC-0205,Logon
EVT-0001720,01/05/2023 14:01:48,U0112,PC-0205,Logoff
EVT-0001721,01/05/2023 08:04:58,U0114,PC-0056,Logon
EVT-0001722,01/05/2023 12:40:58,U0114,PC-0056,Logoff
EVT-0001723,01/05/2023 06:29:42,U0114,PC-0229,Logon
EVT-0001724,01/05/2023 10:21:24,U0114,PC-0229,Logoff
EVT-0001725,01/05/2023 07:49:32,U0115,PC-0237,Logon
EVT-0001726,01/05/2023 13:55:06,U0115,PC-0237,Logoff
EVT-0001727,01/05/2023 08:25:02,U0115,PC-0153,Logon
EVT-0001728,01/05/2023 13:33:48,U0115,PC-0153,Logoff
EVT-0001729,01/05/2023 07:42:28,U0118,PC-0038,Logon
EVT-0001730,01/05/2023 10:33:35,U0118,PC-0038,Logoff
EVT-0001731,01/05/2023 08:55:51,U0118,PC-0038,Logon
EVT-0001732,01/05/2023 18:07:29,U0118,PC-0038,Logoff
EVT-0001733,01/05/2023 12:16:55,U0119,PC-0090,Logon
EVT-0001734,01/05/2023 18:57:38,U0119,PC-0090,Logoff
EVT-0001735,01/05/2023 08:07:00,U0120,PC-0283,Logon
EVT-0001736,01/05/2023 12:04:12,U0120,PC-0283,Logoff
EVT-0001737,01/05/2023 06:55:42,U0120,PC-0283,Logon
EVT-0001738,01/05/2023 11:22:04,U0120,PC-0283,Logoff
EVT-0001739,01/05/2023 07:39:23,U0121,PC-0231,Logon
EVT-0001740,01/05/2023 15:07:11,U0121,PC-0231,Logoff
EVT-0001741,01/05/2023 10:51:19,U0121,PC-0070,Logon
EVT-0001742,01/05/2023 14:10:00,U0121,PC-0070,Logoff
EVT-0001743,01/05/2023 09:44:12,U0122,PC-0166,Logon
EVT-0001744,01/05/2023 17:09:53,U0122,PC-0166,Logoff
EVT-0001745,01/05/2023 07:15:27,U0124,PC-0016,Logon
EVT-0001746,01/05/2023 11:23:24,U0124,PC-0016,Logoff
EVT-0001747,01/05/2023 10:09:30,U0126,PC-0055,Logon
EVT-0001748,01/05/2023 15:55:23,U0126,PC-0055,Logoff
EVT-0001749,01/05/2023 08:44:28,U0128,PC-0202,Logon
EVT-0001750,01/05/2023 13:44:06,U0128,PC-0202,Logoff
EVT-0001751,01/05/2023 10:15:12,U0129,PC-0275,Logon
EVT-0001752,01/05/2023 14:31:19,U0129,PC-0275,Logoff
EVT-0001753,01/05/2023 09:21:00,U0129,PC-0275,Logon
EVT-0001754,01/05/2023 11:35:56,U0129,PC-0275,Logoff
EVT-0001755,01/05/2023 11:47:37,U0131,PC-0050,Logon
EVT-0001756,01/05/2023 15:17:38,U0131,PC-0050,Logoff
EVT-0001757,01/05/2023 07:31:25,U0131,PC-0050,Logon
EVT-0001758,01/05/2023 10:58:07,U0131,PC-0050,Logoff
EVT-0001759,01/05/2023 08:01:27,U0133,PC-0154,Logon
EVT-0001760,01/05/2023 12:43:38,U0133,PC-0154,Logoff
EVT-0001761,01/05/2023 07:41:26,U0133,PC-0154,Logon
EVT-0001762,01/05/2023 11:10:18,U0133,PC-0154,Logoff
EVT-0001763,01/05/2023 06:22:28,U0134,PC-0158,Logon
EVT-0001764,01/05/2023 10:31:45,U0134,PC-0158,Logoff
EVT-0001765,01/05/2023 09:30:22,U0135,PC-0057,Logon
EVT-0001766,01/05/2023 16:14:18,U0135,PC-0057,Logoff
EVT-0001767,01/05/2023 06:58:38,U0136,PC-0242,Logon
EVT-0001768,01/05/2023 09:23:10,U0136,PC-0242,Logoff
EVT-0001769,01/05/2023 09:45:24,U0137,PC-0136,Logon
EVT-0001770,01/05/2023 14:58:47,U0137,PC-0136,Logoff
EVT-0001771,01/05/2023 09:47:23,U0137,PC-0136,Logon
EVT-0001772,01/05/2023 11:11:50,U0137,PC-0136,Logoff
EVT-0001773,01/05/2023 07:47:05,U0138,PC-0163,Logon
EVT-0001774,01/05/2023 10:39:19,U0138,PC-0163,Logoff
EVT-0001775,01/05/2023 08:31:06,U0139,PC-0022,Logon
EVT-0001776,01/05/2023 13:33:05,U0139,PC-0022,Logoff
EVT-0001777,01/05/2023 08:03:01,U0141,PC-0071,Logon
EVT-0001778,01/05/2023 13:20:39,U0141,PC-0071,Logoff
EVT-0001779,01/05/2023 08:11:52,U0141,PC-0071,Logon
EVT-0001780,01/05/2023 15:11:50,U0141,PC-0071,Logoff
EVT-0001781,01/05/2023 08:07:39,U0143,PC-0005,Logon
EVT-0001782,01/05/2023 10:25:34,U0143,PC-0005,Logoff
EVT-0001783,01/05/2023 06:50:22,U0145,PC-0219,Logon
EVT-0001784,01/05/2023 11:23:02,U0145,PC-0219,Logoff
EVT-0001785,01/05/2023 10:55:32,U0146,PC-0137,Logon
EVT-0001786,01/05/2023 12:32:56,U0146,PC-0137,Logoff
EVT-0001787,01/05/2023 08:28:51,U0146,PC-0137,Logon
EVT-0001788,01/05/2023 12:52:20,U0146,PC-0137,Logoff
EVT-0001789,01/05/2023 11:39:50,U0147,PC-0160,Logon
EVT-0001790,01/05/2023 15:06:38,U0147,PC-0160,Logoff
EVT-0001791,01/05/2023 08:06:10,U0148,PC-0276,Logon
EVT-0001792,01/05/2023 11:34:43,U0148,PC-0276,Logoff
EVT-0001793,01/05/2023 09:18:45,U0150,PC-0262,Logon
EVT-0001794,01/05/2023 12:41:32,U0150,PC-0262,Logoff
EVT-0001795,01/05/2023 08:41:23,U0151,PC-0158,Logon
EVT-0001796,01/05/2023 11:46:49,U0151,PC-0158,Logoff
EVT-0001797,01/05/2023 10:28:26,U0151,PC-0158,Logon
EVT-0001798,01/05/2023 17:25:59,U0151,PC-0158,Logoff
EVT-0001799,01/05/2023 08:21:18,U0152,PC-0036,Logon
EVT-0001800,01/05/2023 15:59:36,U0152,PC-0036,Logoff
EVT-0001801,01/05/2023 08:26:23,U0153,PC-0196,Logon
EVT-0001802,01/05/2023 15:35:36,U0153,PC-0196,Logoff
EVT-0001803,01/05/2023 09:26:50,U0155,PC-0058,Logon
EVT-0001804,01/05/2023 16:10:29,U0155,PC-0058,Logoff
EVT-0001805,01/05/2023 07:29:54,U0156,PC-0023,Logon
EVT-0001806,01/05/2023 12:33:38,U0156,PC-0023,Logoff
EVT-0001807,01/05/2023 07:28:09,U0156,PC-0023,Logon
EVT-0001808,01/05/2023 07:58:09,U0156,PC-0023,Logoff
EVT-0001809,01/05/2023 09:49:10,U0157,PC-0165,Logon
EVT-0001810,01/05/2023 14:42:09,U0157,PC-0165,Logoff
EVT-0001811,01/05/2023 08:41:09,U0158,PC-0090,Logon
EVT-0001812,01/05/2023 09:45:08,U0158,PC-0090,Logoff
EVT-0001813,01/05/2023 10:45:51,U0158,PC-0090,Logon
EVT-0001814,01/05/2023 15:46:06,U0158,PC-0090,Logoff
EVT-0001815,01/05/2023 06:44:35,U0159,PC-0124,Logon
EVT-0001816,01/05/2023 12:45:57,U0159,PC-0124,Logoff
EVT-0001817,01/05/2023 08:22:00,U0159,PC-0124,Logon
EVT-0001818,01/05/2023 10:39:32,U0159,PC-0124,Logoff
EVT-0001819,01/05/2023 07:13:56,U0160,PC-0170,Logon
EVT-0001820,01/05/2023 09:09:47,U0160,PC-0170,Logoff
EVT-0001821,01/05/2023 07:50:41,U0161,PC-0246,Logon
EVT-0001822,01/05/2023 08:20:41,U0161,PC-0246,Logoff
EVT-0001823,01/05/2023 08:02:34,U0161,PC-0246,Logon
EVT-0001824,01/05/2023 13:38:42,U0161,PC-0246,Logoff
EVT-0001825,01/05/2023 06:13:05,U0162,PC-0123,Logon
EVT-0001826,01/05/2023 09:53:52,U0162,PC-0123,Logoff
EVT-0001827,01/05/2023 06:10:01,U0163,PC-0277,Logon
EVT-0001828,01/05/2023 09:43:02,U0163,PC-0277,Logoff
EVT-0001829,01/05/2023 07:49:19,U0163,PC-0051,Logon
EVT-0001830,01/05/2023 11:00:20,U0163,PC-0051,Logoff
EVT-0001831,01/05/2023 08:16:40,U0165,PC-0132,Logon
EVT-0001832,01/05/2023 08:46:40,U0165,PC-0132,Logoff
EVT-0001833,01/05/2023 10:07:28,U0166,PC-0018,Logon
EVT-0001834,01/05/2023 14:58:54,U0166,PC-0018,Logoff
EVT-0001835,01/05/2023 06:51:47,U0167,PC-0248,Logon
EVT-0001836,01/05/2023 12:31:08,U0167,PC-0248,Logoff
EVT-0001837,01/05/2023 07:50:52,U0168,PC-0147,Logon
EVT-0001838,01/05/2023 13:10:11,U0168,PC-0147,Logoff
EVT-0001839,01/05/2023 08:15:06,U0170,PC-0005,Logon
EVT-0001840,01/05/2023 09:53:24,U0170,PC-0005,Logoff
EVT-0001841,01/05/2023 09:06:09,U0171,PC-0139,Logon
EVT-0001842,01/05/2023 11:24:13,U0171,PC-0139,Logoff
EVT-0001843,01/05/2023 08:56:08,U0172,PC-0204,Logon
EVT-0001844,01/05/2023 13:17:18,U0172,PC-0204,Logoff
EVT-0001845,01/05/2023 07:33:25,U0172,PC-0204,Logon
EVT-0001846,01/05/2023 12:11:39,U0172,PC-0204,Logoff
EVT-0001847,01/05/2023 09:40:27,U0173,PC-0178,Logon
EVT-0001848,01/05/2023 11:45:55,U0173,PC-0178,Logoff
EVT-0001849,01/05/2023 07:46:26,U0173,PC-0178,Logon
EVT-0001850,01/05/2023 08:16:26,U0173,PC-0178,Logoff
EVT-0001851,01/05/2023 06:29:08,U0174,PC-0168,Logon
EVT-0001852,01/05/2023 10:24:06,U0174,PC-0168,Logoff
EVT-0001853,01/05/2023 07:02:47,U0175,PC-0152,Logon
EVT-0001854,01/05/2023 08:58:27,U0175,PC-0152,Logoff
EVT-0001855,01/05/2023 09:54:26,U0176,PC-0003,Logon
EVT-0001856,01/05/2023 13:25:55,U0176,PC-0003,Logoff
EVT-0001857,01/05/2023 07:33:09,U0176,PC-0003,Logon
EVT-0001858,01/05/2023 12:45:39,U0176,PC-0003,Logoff
EVT-0001859,01/05/2023 09:31:01,U0177,PC-0014,Logon
EVT-0001860,01/05/2023 13:25:15,U0177,PC-0014,Logoff
EVT-0001861,01/05/2023 09:03:59,U0177,PC-0014,Logon
EVT-0001862,01/05/2023 15:08:45,U0177,PC-0014,Logoff
EVT-0001863,01/05/2023 09:31:00,U0178,PC-0293,Logon
EVT-0001864,01/05/2023 17:07:44,U0178,PC-0293,Logoff
EVT-0001865,01/05/2023 06:26:30,U0178,PC-0293,Logon
EVT-0001866,01/05/2023 13:43:58,U0178,PC-0293,Logoff
EVT-0001867,01/05/2023 10:30:53,U0181,PC-0164,Logon
EVT-0001868,01/05/2023 12:28:11,U0181,PC-0164,Logoff
EVT-0001869,01/05/2023 06:32:40,U0181,PC-0164,Logon
EVT-0001870,01/05/2023 08:27:20,U0181,PC-0164,Logoff
EVT-0001871,01/05/2023 08:46:20,U0182,PC-0210,Logon
EVT-0001872,01/05/2023 11:47:11,U0182,PC-0210,Logoff
EVT-0001873,01/05/2023 06:21:34,U0182,PC-0227,Logon
EVT-0001874,01/05/2023 13:09:13,U0182,PC-0227,Logoff
EVT-0001875,01/05/2023 06:45:01,U0183,PC-0079,Logon
EVT-0001876,01/05/2023 07:34:04,U0183,PC-0079,Logoff
EVT-0001877,01/05/2023 09:35:41,U0183,PC-0079,Logon
EVT-0001878,01/05/2023 10:35:24,U0183,PC-0079,Logoff
EVT-0001879,01/05/2023 09:36:48,U0184,PC-0292,Logon
EVT-0001880,01/05/2023 16:12:39,U0184,PC-0292,Logoff
EVT-0001881,01/05/2023 08:01:07,U0185,PC-0192,Logon
EVT-0001882,01/05/2023 09:39:17,U0185,PC-0192,Logoff
EVT-0001883,01/05/2023 09:13:15,U0187,PC-0023,Logon
EVT-0001884,01/05/2023 12:50:42,U0187,PC-0023,Logoff
EVT-0001885,01/05/2023 10:20:25,U0188,PC-0219,Logon
EVT-0001886,01/05/2023 15:35:34,U0188,PC-0219,Logoff
EVT-0001887,01/05/2023 06:21:27,U0188,PC-0219,Logon
EVT-0001888,01/05/2023 10:36:25,U0188,PC-0219,Logoff
EVT-0001889,01/05/2023 09:16:05,U0189,PC-0110,Logon
EVT-0001890,01/05/2023 11:55:08,U0189,PC-0110,Logoff
EVT-0001891,01/05/2023 07:11:16,U0190,PC-0161,Logon
EVT-0001892,01/05/2023 10:45:44,U0190,PC-0161,Logoff
EVT-0001893,01/05/2023 07:10:03,U0191,PC-0161,Logon
EVT-0001894,01/05/2023 13:05:03,U0191,PC-0161,Logoff
EVT-0001895,01/05/2023 09:19:24,U0192,PC-0073,Logon
EVT-0001896,01/05/2023 16:11:45,U0192,PC-0073,Logoff
EVT-0001897,01/05/2023 07:24:52,U0192,PC-0197,Logon
EVT-0001898,01/05/2023 12:20:11,U0192,PC-0197,Logoff
EVT-0001899,01/05/2023 09:37:15,U0194,PC-0252,Logon
EVT-0001900,01/05/2023 16:48:50,U0194,PC-0252,Logoff
EVT-0001901,01/05/2023 09:20:29,U0195,PC-0235,Logon
EVT-0001902,01/05/2023 12:50:44,U0195,PC-0235,Logoff
EVT-0001903,01/05/2023 08:40:14,U0195,PC-0235,Logon
EVT-0001904,01/05/2023 12:51:51,U0195,PC-0235,Logoff
EVT-0001905,01/05/2023 08:43:06,U0196,PC-0280,Logon
EVT-0001906,01/05/2023 17:49:36,U0196,PC-0280,Logoff
EVT-0001907,01/05/2023 07:05:54,U0197,PC-0122,Logon
EVT-0001908,01/05/2023 13:01:22,U0197,PC-0122,Logoff
EVT-0001909,01/05/2023 08:34:10,U0198,PC-0150,Logon
EVT-0001910,01/05/2023 11:29:04,U0198,PC-0150,Logoff
EVT-0001911,01/05/2023 10:02:00,U0199,PC-0075,Logon
EVT-0001912,01/05/2023 13:25:16,U0199,PC-0075,Logoff
EVT-0001913,01/05/2023 10:41:10,U0199,PC-0247,Logon
EVT-0001914,01/05/2023 14:00:44,U0199,PC-0247,Logoff
EVT-0001915,01/06/2023 09:22:53,U0001,PC-0160,Logon
EVT-0001916,01/06/2023 11:43:35,U0001,PC-0160,Logoff
EVT-0001917,01/06/2023 06:02:10,U0001,PC-0160,Logon
EVT-0001918,01/06/2023 08:49:02,U0001,PC-0160,Logoff
EVT-0001919,01/06/2023 07:08:46,U0002,PC-0004,Logon
EVT-0001920,01/06/2023 11:46:21,U0002,PC-0004,Logoff
EVT-0001921,01/06/2023 08:51:20,U0003,PC-0293,Logon
EVT-0001922,01/06/2023 15:09:19,U0003,PC-0293,Logoff
EVT-0001923,01/06/2023 10:48:45,U0003,PC-0293,Logon
EVT-0001924,01/06/2023 13:51:26,U0003,PC-0293,Logoff
EVT-0001925,01/06/2023 08:38:21,U0004,PC-0069,Logon
EVT-0001926,01/06/2023 13:52:39,U0004,PC-0069,Logoff
EVT-0001927,01/06/2023 08:11:26,U0005,PC-0039,Logon
EVT-0001928,01/06/2023 12:11:52,U0005,PC-0039,Logoff
EVT-0001929,01/06/2023 06:41:41,U0006,PC-0016,Logon
EVT-0001930,01/06/2023 09:51:34,U0006,PC-0016,Logoff
EVT-0001931,01/06/2023 10:28:43,U0006,PC-0195,Logon
EVT-0001932,01/06/2023 12:10:43,U0006,PC-0195,Logoff
EVT-0001933,01/06/2023 07:49:51,U0007,PC-0161,Logon
EVT-0001934,01/06/2023 12:48:12,U0007,PC-0161,Logoff
EVT-0001935,01/06/2023 10:59:12,U0007,PC-0161,Logon
EVT-0001936,01/06/2023 15:06:16,U0007,PC-0161,Logoff
EVT-0001937,01/06/2023 08:45:22,U0009,PC-0105,Logon
EVT-0001938,01/06/2023 09:44:19,U0009,PC-0105,Logoff
EVT-0001939,01/06/2023 09:23:02,U0010,PC-0289,Logon
EVT-0001940,01/06/2023 18:53:26,U0010,PC-0289,Logoff
EVT-0001941,01/06/2023 10:13:00,U0010,PC-0289,Logon
EVT-0001942,01/06/2023 12:26:50,U0010,PC-0289,Logoff
EVT-0001943,01/06/2023 09:32:31,U0011,PC-0146,Logon
EVT-0001944,01/06/2023 14:34:36,U0011,PC-0146,Logoff
EVT-0001945,01/06/2023 09:43:43,U0011,PC-0146,Logon
EVT-0001946,01/06/2023 16:48:12,U0011,PC-0146,Logoff
EVT-0001947,01/06/2023 09:04:08,U0013,PC-0002,Logon
EVT-0001948,01/06/2023 13:29:13,U0013,PC-0002,Logoff
EVT-0001949,01/06/2023 10:17:12,U0015,PC-0182,Logon
EVT-0001950,01/06/2023 12:05:22,U0015,PC-0182,Logoff
EVT-0001951,01/06/2023 10:34:39,U0016,PC-0137,Logon
EVT-0001952,01/06/2023 14:25:19,U0016,PC-0137,Logoff
EVT-0001953,01/06/2023 10:43:41,U0017,PC-0166,Logon
EVT-0001954,01/06/2023 14:45:14,U0017,PC-0166,Logoff
EVT-0001955,01/06/2023 06:17:07,U0017,PC-0013,Logon
EVT-0001956,01/06/2023 12:58:05,U0017,PC-0013,Logoff
EVT-0001957,01/06/2023 06:02:56,U0019,PC-0296,Logon
EVT-0001958,01/06/2023 10:06:57,U0019,PC-0296,Logoff
EVT-0001959,01/06/2023 11:34:28,U0019,PC-0296,Logon
EVT-0001960,01/06/2023 16:52:35,U0019,PC-0296,Logoff
